Lower Bethhoron,Lower Bethhoron,31.878926,35.123567
Luhith,Luhith,31.288056,35.515
Lycaonia,Lycaonia,37.88353,32.494263
Lycia,Lycia,36.274718,29.318638
Lydda,Lydda,31.951389,34.895278
Lod,Lydda,31.951389,34.895278
Lystra,Lystra,37.578135,32.453183
Maacah,Maacah,33.2,36.5
Maacath,Maacath,33.2,36.5
Maarath,Maarath,31.621003,35.102328
Maarehgeba,Maarehgeba,31.823781,35.231009
Macedonia,Macedonia,40.632156,22.932087
Machpelah,Machpelah,31.524648,35.110735
Madmannah,Madmannah,31.391668,34.940502
Madmenah,Madmenah,31.8,35.25
Madon,Madon,32.799879,35.459506
Dalmanutha,Magdala,32.847335,35.522936
Magdala,Magdala,32.847335,35.522936
Magog,Magog,46,47
Mahanaim,Mahanaim,32.214708,35.632914
Mahanehdan,Mahanehdan,31.758315,34.994252
Makaz,Makaz,31.870364,34.981728
Makheloth,Makheloth,30.31,34.62
Makkedah,Makkedah,31.935117,34.781326
Mamre,Mamre,31.549099,35.093561
Manahath,Manahath,31.752603,35.181972
Maon,Maon,31.416667,35.116667
Marah,Marah,29.35,32.933333
Mareal,Mareal,32.697409,35.241789
Mareshah,Mareshah,31.603933,34.902378
Maroth,Maroth,31.743719,34.694006
Masada,Masada,31.315556,35.353889
Mashal,Mashal,33.047808,35.146201
Masrekah,Masrekah,30.734691,35.60625
Massah,Massah,28.731061,33.8417
Mattanah,Mattanah,31.718148,35.584826
Mearah,Mearah,33.633333,35.433333
Meconah,Meconah,31.370835,34.860665
Medeba,Medeba,31.720458,35.791972
Media,Media,34.798311,48.514966
great sea,Mediterranean,33.24,33.47
Megiddo,Megiddo,32.584183,35.182292
Mejarkon,Mejarkon,32.132898,34.788144
Melita,Melita,35.852827,14.532436
Memphis,Memphis,29.849632,31.253958
Mephaath,Mephaath,31.85,35.933333
Meribah,Meribah,30.687713,34.494796
Meribah in Sinai,Meribah in Sinai,28.731061,33.8417
Meribahkadesh,Meribahkadesh,30.687713,34.494796
Merom,Merom,33.075269,35.60548
Meroz,Meroz,32.686956,35.390913
Mesha,Mesha,28.85726,34.859127
Meshech,Meshech,46,47
MeshechTubal,MeshechTubal,46,47
Mesopotamia,Mesopotamia,32.536504,44.420883
Michmash,Michmash,31.870184,35.279236
Michmethath,Michmethath,32.183333,35.283333
Middin,Middin,31.743894,35.401591
Midian,Midian,28.932881,34.90832
Migdalel,Migdalel,33.232131,35.362942
Migdalgad,Migdalgad,31.666667,34.583333
Migdol,Migdol,30.020296,32.372233
Migron,Migron,31.823781,35.231009
Miletus,Miletus,37.5,27.3
Millo,Millo,31.777444,35.234935
Minni,Minni,40.6,44.6
Minnith,Minnith,31.75,35.85
Mishal,Mishal,33.047808,35.146201
Misrephothmaim,Misrephothmaim,33.118952,35.139434
Mithcah,Mithcah,30.49,34.56
Mitylene,Mitylene,39.100336,26.551805
Mizpah 2,Mizpah 2,31.832739,35.180163
Mizpeh,Mizpeh,31.564851,34.846726
Moab,Moab,31.496845,35.782841
Moladah,Moladah,31.162327,35.057114
Moreh,Moreh,32.213691,35.281799
Moreh 2,Moreh 2,32.617731,35.357376
Moresheth,Moresheth,31.603933,34.902378
Moreshethgath,Moreshethgath,31.603933,34.902378
Moriah,Moriah,31.777594,35.235251
Mortar,Mortar,31.777444,35.234935
Moserah,Moserah,30.317396,35.407152
Moseroth,Moseroth,30.61,34.52
Most Holy Place,Most Holy Place,31.777444,35.234935
Mount Arbel,Mount Arbel,32.823037,35.499315
mount Baalah,Mount Baalah,31.865518,34.746856
mount Carmel,Mount Carmel,32.72935,35.04979
Mount Carmel,Mount Carmel,32.72935,35.04979
mount Ebal,Mount Ebal,32.232938,35.273042
mount Ephron,Mount Ephron,31.675746,35.042407
mount Esau,Mount Esau,30.734691,35.60625
mount Gerizim,Mount Gerizim,32.199562,35.272852
mount Gilboa,Mount Gilboa,32.509841,35.408435
mount Halak,Mount Halak,30.916667,34.833333
an high mountain,Mount Hermon,33.41616,35.857256
mount Hermon,Mount Hermon,33.41616,35.857256
mount Hor,Mount Hor,30.317396,35.407152
mount Hor 2,Mount Hor 2,35.710069,36.18808
mount Lebanon,Mount Lebanon,33.752479,35.590804
mount Mizar,Mount Mizar,33.41616,35.857256
mount Nebo,Mount Nebo,31.761358,35.746148
Mount of Beatitudes,Mount of Beatitudes,32.881956,35.557337
mount called Olivet,Mount of Olives,31.778095,35.247198
mount of Olives,Mount of Olives,31.778095,35.247198
Mount of Olives,Mount of Olives,31.778095,35.247198
mount Paran,Mount Paran,29.151667,33.541944
mount Perazim,Mount Perazim,31.756332,35.223059
Mount Scopus,Mount Scopus,31.7925,35.244167
mount Seir,Mount Seir,30.734691,35.60625
mount Seir 2,Mount Seir 2,31.783333,34.994
mount Shapher,Mount Shapher,30.19,34.66
mount Horeb,Mount Sinai,35.710069,36.18808
mount Sinai,Mount Sinai,28.539722,33.973333
mount Tabor,Mount Tabor,32.686956,35.390913
mount Zion,Mount Zion,31.777444,35.234935
Mozah,Mozah,31.802641,35.158376
Muster Gate,Muster Gate,31.777444,35.234935
Myra,Myra,36.230772,30.011459
Mysia,Mysia,39.506643,26.080593
Naamah,Naamah,31.871782,34.871894
Naaran,Naaran,31.949518,35.45873
Nahalol,Nahalol,32.722209,35.35282
Aramnaharaim,Nahor,35.1,42
Nahor,Nahor,35.1,42
Nain,Nain,32.630833,35.347827
Naioth,Naioth,31.832739,35.180163
Naphath,Naphath,32.584183,35.182292
Naphish,Naphish,32.800076,35.937301
his own country,Nazareth,32.706745,35.301528
Nazareth,Nazareth,32.706745,35.301528
Neapolis,Neapolis,40.944132,24.41768
Nebaioth,Nebaioth,30.322436,35.456279
Neballat,Neballat,31.992079,34.957563
Nebo,Nebo,31.748024,35.743257
Nebo 2,Nebo 2,31.606256,35.037417
Negeb,Negeb,30.3,34.2
Neiel,Neiel,32.894254,35.221877
Nephtoah,Nephtoah,31.683036,35.167987
Netaim,Netaim,31.823337,34.777779
Netophah,Netophah,31.735465,35.220503
New Gate,New Gate,31.777444,35.234935
Nezib,Nezib,31.58805,34.992389
Nibshan,Nibshan,31.461525,35.392411
Nicopolis,Nicopolis,39.024033,20.73573
Bethnimrah,Nimrah,31.900811,35.625693
Nimrah,Nimrah,31.900811,35.625693
Nimrim,Nimrim,31.133191,35.531138
Nimrod,Nimrod,32.536504,44.420883
Nineveh,Nineveh,36.35941,43.152887
Nob,Nob,31.799605,35.23298
Nodab,Nodab,32.800076,35.937301
Oboth,Oboth,30.882043,35.620422
On,On,30.108086,31.33822
Ono,Ono,32.022222,34.866667
Ophel,Ophel,31.777444,35.234935
Ophir,Ophir,22,77
Ophni,Ophni,31.961989,35.215483
Ephraim,Ephraim,31.95379,35.299136
Ophrah,Ephraim,31.95379,35.299136
Ophrah 2,Ophrah 2,32.608683,35.288264
Padan,Padan,36.863864,39.032197
Padanaram,Padanaram,36.863864,39.032197
Pai,Pai,30.734691,35.60625
Palestina,Palestina,31.580217,34.520416
Pamphylia,Pamphylia,37.005208,30.904946
Paphos,Paphos,34.754106,32.400162
Parah,Parah,31.833333,35.3
Paran,Paran,30.151955,34.3927
Patara,Patara,36.274718,29.318638
Pathros,Pathros,28.322364,30.692312
Patmos,Patmos,37.30752,26.548274
Pau,Pau,30.734691,35.60625
Pelusium,Pelusium,28.838778,33.420573
Peniel,Penuel,32.184373,35.70287
Penuel,Penuel,32.184373,35.70287
People,People,31.777444,35.234935
Perezuzza,Perezuzza,31.777444,35.234935
Perezuzzah,Perezuzzah,31.777444,35.234935
Perga,Perga,37.005208,30.904946
Pergamos,Pergamos,39.118946,27.165126
Pergamum,Pergamum,39.118946,27.165126
Persia,Persia,34.798311,48.514966
Pethor,Pethor,36.654616,38.068879
Pharpar,Pharpar,33.379601,36.306085
Phenice,Phenice,33.563167,35.366346
Philadelphia,Philadelphia,38.349048,28.519462
Philippi,Philippi,41.011959,24.286191
Philistia,Philistia,31.580217,34.520416
Phoenix,Phoenix,35.198886,24.080982
Phrygia,Phrygia,37.769867,29.064501
Pibeseth,Pibeseth,30.583333,31.5
Pirathon,Pirathon,32.286022,35.022944
Pisgah,Pisgah,31.765031,35.718566
Peor,Pisgah,31.765031,35.718566
Pisidia,Pisidia,38.316431,31.179487
Pisidian Antioch,Pisidian Antioch,38.316431,31.179487
Pison,Pison,29.130571,47.241211
Pithom,Pithom,30.593851,32.185558
Plain,Plain,31.870601,35.443864
Pontus,Pontus,40.905222,37.799969
Pool of Bethesda,Pool of Bethesda,31.781248,35.236613
Pool of Shelah,Pool of Shelah,31.777444,35.234935
Potsherd Gate,Potsherd Gate,31.777444,35.234935
Ptolemais,Ptolemais,32.927583,35.081555
Acco,Ptolemais,32.927583,35.081555
Pul,Pul,32.824979,21.858301
Punon,Punon,30.683835,35.422668
Put,Put,32.824979,21.858301
Puteoli,Puteoli,40.835631,14.267744
Qumran,Qumran,31.740833,35.458611
Raamah,Raamah,15.68,42.78
Raamses,Raamses,30.593851,32.185558
Rabbith,Rabbith,32.391416,35.377302
Rahab,Rahab,30.108086,31.33822
Rakkon,Rakkon,32.132898,34.788144
Rama,Rama,31.896379,35.201731
Rama 2,Rama 2,33.111078,35.310464
Rama 3,Rama 3,32.93901,35.368123
Ramah,Ramah,31.896379,35.201731
Ramathlehi,Ramathlehi,31.752748,34.976609
Rameses,Rameses,30.79937,31.834217
Ramoth,Ramoth,32.555963,35.330789
Jegarsahadutha,Ramothgilead,32.565268,36.005559
Ramothgilead,Ramothgilead,32.565268,36.005559
Galeed,Ramothgilead,32.565268,36.005559
Mizpah,Ramothgilead,32.565268,36.005559
Recah,Recah,31.705361,35.210266
Suphah,Red Sea,27.088473,34.771729
Red sea,Red sea,29.744631,32.553864
Bethrehob,Rehob,33.219354,35.544122
Rehob,Rehob,33.219354,35.544122
Rehob 2,Rehob 2,33.125828,35.165
Rehob 3,Rehob 3,32.955448,35.211971
Rehoboth,Rehoboth,31.066829,34.59783
Rehoboth 2,Rehoboth 2,30.884128,35.897633
Rekem,Rekem,31.869343,35.197712
Remeth,Remeth,32.555963,35.330789
Rephaim,Rephaim,32.800076,35.937301
Rephidim,Rephidim,28.731061,33.8417
Resen,Resen,36.268013,43.222961
Rezeph,Rezeph,35.95,39.016667
Rhegium,Rhegium,38.11158,15.643279
Rhodes,Rhodes,36.441926,28.226722
Riblah,Riblah,34.353071,36.385705
Riblah 2,Riblah 2,34.431703,36.545259
Rimmon,Rimmon,31.93466,35.297063
Rimmonparez,Rimmonparez,29.524326,34.703064
Rissah,Rissah,30.07,34.7
Rithmah,Rithmah,29.217954,34.538269
Rock of Escape,Rock of Escape,31.416667,35.116667
Rogelim,Rogelim,32.214708,35.632914
Rome,Rome,41.9,12.483333
Sahar,Sahar,33.664912,36.248576
Salamis,Salamis,35.177246,33.907552
Salecah,Salecah,32.493941,36.710337
Salim,Salim,32.399334,35.526443
Salmone,Salmone,35.212297,26.274492
salt sea,Salt Sea,31.538593,35.482268
Samaria,Samaria,32.280231,35.197929
Samos,Samos,37.715172,26.934167
Samothracia,Samothracia,40.467279,25.486069
Sansannah,Sansannah,31.391668,34.940502
Sardis,Sardis,38.476827,28.114131
Sarid,Sarid,32.689786,35.196669
Saron,Saron,32.639068,34.945929
Saron 2,Saron 2,33.41616,35.857256
sea of Egypt,Sea of Egypt,27.088473,34.771729
lake of Gennesaret,Sea of Galilee,32.806776,35.589361
sea of Chinnereth,Sea of Galilee,32.806776,35.589361
sea of Tiberias,Sea of Galilee,32.806776,35.589361
sea of Galilee,Sea of Galilee,32.806776,35.589361
Sea of Galilee,Sea of Galilee,32.806776,35.589361
sea of Jazer,Sea of Jazer,31.94353,35.72777
sea of the Philistines,Sea of the Philistines,33.24,33.47
Seba,Seba,9.022736,38.746799
Secacah,Secacah,31.766667,35.283333
Second Quarter,Second Quarter,31.777444,35.234935
Secu,Secu,31.883333,35.2
Seirah,Seirah,31.930539,35.221033
Sela,Sela,30.322436,35.456279
Seleucia,Seleucia,36.111018,35.926808
Seneh,Seneh,31.853094,35.286169
Sephar,Sephar,14.550219,44.392642
Sepharvaim,Sepharvaim,33.789693,44.459399
Shaalbim,Shaalbim,31.870364,34.981728
Shaalim,Shaalim,31.846848,35.184912
Shaaraim,Shaaraim,31.7001,34.89532
Shahazumah,Shahazumah,32.40643,35.504628
Shalishah,Shalishah,31.846848,35.184912
Shallecheth,Shallecheth,31.777444,35.234935
Shamir,Shamir,31.416667,34.933333
Shamir 2,Shamir 2,32.36047,35.250054
Shaphir,Shaphir,31.743719,34.694006
Sharuhen,Sharuhen,31.282222,34.4825
Shaveh Kiriathaim,Shaveh Kiriathaim,31.583333,35.7
the south,Sheba,9.022736,38.746799
Sheba,Sheba,9.022736,38.746799
Shebam,Shebam,31.815283,35.766738
Shebarim,Shebarim,31.916978,35.261226
Shechem,Shechem,32.213691,35.281799
Sheep Gate,Sheep Gate,31.777444,35.234935
Shema,Shema,31.162327,35.057114
Shen,Shen,31.832739,35.180163
Shepham,Shepham,34.353071,36.385705
Shephelah,Shephelah,31.777614,34.852146
Shepherds Field,Shepherds Field,31.704323,35.2077
Shibmah,Shibmah,31.815283,35.766738
Shihorlibnath,Shihorlibnath,32.538496,34.907697
Shikkeron,Shikkeron,31.777614,34.852146
Shiloah,Shiloah,31.777444,35.234935
Shiloh,Shiloh,32.055701,35.289529
Shimron,Shimron,32.705289,35.213333
Shinar,Shinar,32.536504,44.420883
Shion,Shion,32.716666,35.333334
Abelshittim,Shittim,31.858262,35.641567
Shittim,Shittim,31.858262,35.641567
Shoa,Shoa,34.798311,48.514966
Shual,Shual,31.95379,35.299136
Shunem,Shunem,32.605631,35.334306
Shur,Shur,30.2354,33.247
Sibraim,Sibraim,35.136204,36.749488
Sidon,Sidon,33.563167,35.366346
Silla,Silla,31.777444,35.234935
Siloam,Siloam,31.777444,35.234935
Sinai,Sinai,28.539722,33.973333
Siphmoth,Siphmoth,31.373521,35.074552
Sirah,Sirah,31.55,35.1
Sitnah,Sitnah,31.39129,34.56057
Smyrna,Smyrna,38.45196,27.161921
Socoh,Socoh,31.681235,34.976398
Socoh 2,Socoh 2,31.41667,34.96667
Sodom,Sodom,31.275543,35.521545
Solomon,Solomon,31.777444,35.234935
Southern Temple Steps,Southern Temple Steps,31.775761,35.236106
Spain,Spain,40.481391,3.175332
Spring of Harod,Spring of Harod,32.5506,35.3569
Straight,Straight,33.519299,36.31345
Succoth,Succoth,32.199983,35.633313
Succoth (Egypt),Succoth (Egypt),30.620774,32.258693
Suph,Suph,27.088473,34.771729
Sur,Sur,31.777444,35.234935
Susa,Susa,32.189191,48.257886
Sychar,Sychar,32.203077,35.311921
Syene,Syene,24.066181,32.895862
Syracuse,Syracuse,37.068232,15.294824
Syria,Syria,33.519299,36.31345
Syrian Antioch,Syrian Antioch,36.202331,36.162388
Syrtis,Syrtis,31.766667,18.505556
Taanach,Taanach,32.51724,35.216325
Taanathshiloh,Taanathshiloh,32.15,35.383333
Tabbath,Tabbath,32.35601,35.536929
Taberah,Taberah,28.793838,34.348755
Tabor,Tabor,31.930539,35.221033
Tadmor,Tadmor,34.554049,38.265905
Tahath,Tahath,30.37,34.6
Tahpanhes,Tahpanhes,30.860556,32.171389
Tamar,Tamar,31.024923,35.064154
Tappuah,Tappuah,32.116667,35.233333
Tappuah 2,Tappuah 2,32.15,35.126
Taralah,Taralah,31.792733,35.196862
Tarshish,Tarshish,36.952995,6.37934
Tarsus,Tarsus,36.918027,34.891534
Tekoa,Tekoa,31.636221,35.214077
Tekoah,Tekoah,31.636221,35.214077
Telabib,Telabib,32.127213,45.229995
Telaim,Telaim,32.049953,35.733402
Telassar,Telassar,32.189191,48.257886
Telem,Telem,32.049953,35.733402
Telharsha,Telharsha,32.127213,45.229995
Telmelah,Telmelah,32.127213,45.229995
Tema,Tema,27.633172,38.554125
Teman,Teman,30.203813,35.732568
Temple Mount,Temple Mount,31.77765,35.23547
Terah,Terah,30.43,34.58
Tharshish,Tharshish,36.952995,6.37934
stood before the governor,The Antonia Fortress,31.780381,35.232135
hall of judgment,The Antonia Fortress,31.780381,35.232135
over to Pilate,The Antonia Fortress,31.780381,35.232135
judgment hall,The Antonia Fortress,31.780381,35.232135
common hall,The Antonia Fortress,31.780381,35.232135
unto Pilate,The Antonia Fortress,31.780381,35.232135
Praetorium,The Antonia Fortress,31.780381,35.232135
The fair havens,The fair havens,34.921384,24.731141
the wilderness,The Judaean Wilderness,31.716157,35.36293
the river,The Nile River,30.092632,31.230987
place of a skull,The place of a skull,31.778904,35.228659
the river Euphrates,the river Euphrates,35.090577,40.42778
The Skull,The Skull,31.777444,35.234935
temple,Temple,31.77765,35.23547
The three taverns,The three taverns,41.59132,12.828636
at thy house,The Upper Room,31.771461,35.229324
Thebes,Thebes,25.700025,32.639441
Thebez,Thebez,32.324102,35.368253
Thessalonica,Thessalonica,40.632156,22.932087
Thyatira,Thyatira,38.925791,27.856556
Tiberias,Tiberias,32.795538,35.52922
Tibhath,Tibhath,33.93148,36.152049
Hiddekel,Tigris,35.983343,43.346466
Timnah,Timnah,31.784368,34.90968
Timnah 2,Timnah 2,31.699323,35.040359
Timnath,Timnath,31.784368,34.90968
Timnathheres,Timnathheres,32.121473,35.150392
Tiphsah,Tiphsah,35.847967,38.73235
Tiphsah 2,Tiphsah 2,32.166667,35.166667
Tirzah,Tirzah,32.271369,35.294304
Tishbe,Tishbe,33.017182,35.568049
Tob,Tob,32.561735,36.240494
Tochen,Tochen,31.8099,34.9365
Tolad,Tolad,32.049953,35.733402
Tophel,Tophel,30.936991,35.61687
Tower of Hananel,Tower of Hananel,31.777444,35.234935
Tower of Shechem,Tower of Shechem,32.213691,35.281799
Tower of the Hundred,Tower of the Hundred,31.777444,35.234935
Tower of the Ovens,Tower of the Ovens,31.777444,35.234935
Trachonitis,Trachonitis,32.833333,36.5
Troas,Troas,39.506643,26.080593
Tubal,Tubal,40.905222,37.799969
Tyre,Tyre,33.275828,35.192575
Tyrus,Tyrus,33.275828,35.192575
Ulai,Ulai,32.178696,48.22489
Ummah,Ummah,33.104377,35.180623
Uphaz,Uphaz,22,77
Upper Bethhoron,Upper Bethhoron,31.858918,35.128313
upper room,Upper Room,31.771461,35.229324
Upper Room,Upper Room,31.771461,35.229324
Ur,Ur,30.962052,46.103742
Ur of the Chaldees,Ur of the Chaldees,30.962052,46.103742
Uz,Uz,30.0334,36.44839
Uzal,Uzal,15.354879,44.215092
Uzza,Uzza,31.777444,35.234935
Uzzensheerah,Uzzensheerah,31.887821,35.045649
vale of Hebron,Vale of Hebron,31.549099,35.093561
vale of Siddim,Vale of Siddim,31.235341,35.517624
Valley Gate,Valley Gate,31.777444,35.234935
valley of Achor,Valley of Achor,31.83689,35.399737
valley of Aven,Valley of Aven,34.006944,36.203889
valley of Beracah,Valley of Beracah,31.61065,35.165648
valley of Elah,Valley of Elah,31.690629,34.963136
Valley of Elah,Valley of Elah,31.690629,34.963136
valley of Eshcol,Valley of Eshcol,31.549099,35.093561
valley of Gerar,Valley of Gerar,31.391291,34.56057
valley of Gibeon,Valley of Gibeon,31.846848,35.184912
valley of Hamongog,Valley of Hamongog,31.496845,35.782841
valley of Hinnom,Valley of Hinnom,31.769079,35.227994
valley of Iphtahel,Valley of Iphtahel,32.832774,35.277225
valley of Jericho,Valley of Jericho,31.870601,35.443864
valley of Jezreel,Valley of Jezreel,32.555963,35.330789
valley of Mizpeh,Valley of Mizpeh,33.28177,35.573371
valley of Rephaim,Valley of Rephaim,31.756332,35.223059
valley of Salt,Valley of Salt,31.087328,35.38374
valley of Shaveh,Valley of Shaveh,31.777444,35.234935
valley of Shittim,Valley of Shittim,31.858262,35.641567
valley of Sorek,Valley of Sorek,31.825731,34.989013
valley of the Travelers,Valley of the Travelers,31.496845,35.782841
valley of Zared,Valley of Zared,30.884128,35.897633
valley of Zeboim,Valley of Zeboim,31.936283,35.424836
valley of Zephathah,Valley of Zephathah,31.615198,34.910085
Wadi Qilt,Wadi Qilt,31.844316,35.414257
Waheb,Waheb,27.088473,34.771729
Wailing Wall,Wailing Wall,31.7767,35.2345
Washer,Washer,31.769079,35.227994
Water Gate,Water Gate,31.777444,35.234935
Way of Holiness,Way of Holiness,31.777444,35.234935
wilderness of Paran,Wilderness of Paran,30.151955,34.3927
wilderness of Sin,Wilderness of Sin,28.838778,33.420573
wilderness of Sinai,Wilderness of Sinai,29.360334,33.931274
wilderness,Wilderness of Wandering,30.687713,34.494796
wilderness of Zin,Wilderness of Zin,30.379688,34.920044
Wildgoats,Wildgoats,31.461525,35.392411
Yad Vashem,Yad Vashem,31.774167,35.175556
Yiron,Yiron,33.088748,35.414111
Zaanan,Zaanan,31.743719,34.694006
Zaanannim,Zaanannim,33.112984,35.533613
Zalmonah,Zalmonah,30.74995,35.351257
Zanoah,Zanoah,31.716667,35
Zanoah 2,Zanoah 2,31.366667,35
Zaphon,Zaphon,32.23771,35.585865
Zared,Zared,30.884128,35.897633
Zarephath,Zarephath,33.4333,35.3
Zarethan,Zarethan,32.267821,35.576613
Zeboiim,Zeboiim,30.93455,35.414429
Zeboim,Zeboim,31.101822,35.476337
Zedad,Zedad,34.312571,36.925484
Zela,Zela,31.792733,35.196862
Zelzah,Zelzah,31.717666,35.187019
Zemaraim,Zemaraim,31.910999,35.45728
Zenan,Zenan,31.743719,34.694006
Zephath,Zephath,30.880918,34.63062
Zer,Zer,33.125828,35.165
Zeredah,Zeredah,32.232938,35.273042
Zerethshahar,Zerethshahar,31.616962,35.567522
Ziddim,Ziddim,32.814279,35.435872
Zidon,Zidon,33.563167,35.366346
Ziklag,Ziklag,31.3776,34.873562
Zimri,Zimri,32.189191,48.257886
Zin,Zin,30.687713,34.494796
Zior,Zior,31.589719,35.148296
Ziph,Ziph,31.4833,35.1333
Ziph 2,Ziph 2,32.049953,35.733402
Ziphron,Ziphron,34.229499,37.240077
Ziz,Ziz,31.572903,35.406346
Zoan,Zoan,30.97462,31.884173
Bela,Zoar,30.926523,35.419061
Zoar,Zoar,30.926523,35.419061
Zobah,Zobah,34.312571,36.925484
ZobahHamath,ZobahHamath,34.312571,36.925484
Zophim,Zophim,31.767811,35.725296
Zorah,Zorah,31.762141,34.969319
Zuph,Zuph,31.846848,35.184912
